object_id,museal_number,image_url,object_url,title,ethnic_group,year,collection_date_start,collection_date_end,latitude,longitude,event_ids,description,collectors_not_cleaned,comments,legend,text_on_object,tempel/ sign,references,event_names,related_objects,relation_type,<viited>,places_not_cleaned,material_not cleaned,material_cat_not_cleaned
614800,ERM B 77:33,http://opendata.muis.ee/media-list/614800,http://opendata.muis.ee/object/614800,käterätt,udmurdi,1973,1973-08-06,1973-09-02,,,"2249664, 5731478, 4757942, 2249668",,Kalju Konsin,"6.VIII.-2.IX.1973.a. ekspeditsioonil Udmurdi ANSV-sse vanemateadur Kalju Konsini poolt kogutud esemed. Katalooginud vanemteadur Heiki Pärdi. Verif.: v.v.akt 1973:57, k/r 113.",,,,,kangakudumine | nõudepesu,,,,Udmurdi ANSV,lina,tekstiil
614801,ERM B 77:34,http://opendata.muis.ee/media-list/614801,http://opendata.muis.ee/object/614801,süstik,udmurdi,1973,1973-08-06,1973-09-02,,,"5749746, 4757945, 4757943, 4757942",,Kalju Konsin,,,,,,valmistaja,,,,Udmurdi ANSV,õunapuu,tekstiil
614802,ERM B 77:35,http://opendata.muis.ee/media-list/614802,http://opendata.muis.ee/object/614802,laudlina,udmurdi,1973,1973-08-06,1973-09-02,,,4757942,,Kalju Konsin,"6.VIII.-2.IX.1973.a. ekspeditsioonil Udmurdi ANSV-sse vanemateadur Kalju Konsini poolt kogutud esemed. Katalooginud vanemteadur Heiki Pärdi. Verif.: v.v.akt 1973:57, k/r 113.",,,,,,,,,Udmurdi ANSV,,tekstiil
614803,ERM B 77:36,http://opendata.muis.ee/media-list/614803,http://opendata.muis.ee/object/614803,tekk,udmurdi,1973,1973-08-06,1973-09-02,,,"4757942, 473924",,Kalju Konsin,"6.VIII.-2.IX.1973.a. ekspeditsioonil Udmurdi ANSV-sse vanemateadur Kalju Konsini poolt kogutud esemed. Katalooginud vanemteadur Heiki Pärdi. Verif.: v.v.akt 1973:57, k/r 113.",,,,,,,,,Udmurdi ANSV,"kude, linane, lõim, villane",tekstiil
614804,ERM B 77:37,http://opendata.muis.ee/media-list/614804,http://opendata.muis.ee/object/614804,käterätt,udmurdi,1973,1973-08-06,1973-09-02,,,"2249787, 4757942, 5735968, 2249794",,Kalju Konsin,"6.VIII.-2.IX.1973.a. ekspeditsioonil Udmurdi ANSV-sse vanemateadur Kalju Konsini poolt kogutud esemed. Katalooginud vanemteadur Heiki Pärdi. Verif.: v.v.akt 1973:57, k/r 113.","""Kootud 8 niiega.""",,,,kangakudumine | nõudepesu,,,,Udmurdi ANSV,"drell (riidesort), puuvill",tekstiil
614805,ERM B 77:38,http://opendata.muis.ee/media-list/614805,http://opendata.muis.ee/object/614805,laudlina,udmurdi,1973,1973-08-06,1973-09-02,,,4757942,,Kalju Konsin,"6.VIII.-2.IX.1973.a. ekspeditsioonil Udmurdi ANSV-sse vanemateadur Kalju Konsini poolt kogutud esemed. Katalooginud vanemteadur Heiki Pärdi. Verif.: v.v.akt 1973:57, k/r 113.",,,,,,,,,Udmurdi ANSV,,tekstiil
614806,ERM B 77:39,http://opendata.muis.ee/media-list/614806,http://opendata.muis.ee/object/614806,vaip,udmurdi,1973,,,,,"4757942, 473957",,Kalju Konsin,,"Vaip, kabep, mustast labasest villasest riidest, pinnad täidetud korjatud kirjalise mustriga. Kasutatud punast, oranži, rohelist, kollast, sinist värvi villast lõnga. Vaiba ühes otsas on 5 mitmet värvi lõngadest tutti. Otsad on kanditud musta villase niidiga (2 cm.)
Ostetud 40. rubla eest Darja Ijutina (s. 1934.a.) käest, Udmurdi ANSV Pitši-Purga (Malaja Purga) raj. Bagraž-Bigra k.",,,,,,,,Udmurdi ANSV,"labane riie, villane",tekstiil
614807,ERM B 78:1,http://opendata.muis.ee/media-list/614807,http://opendata.muis.ee/object/614807,triikraud,vadja,1974,,,,,"4757983, 4757980, 5750337",,Jüri Viikberg,,Kasutati veel ka pärast II maailmasõda.,,,,,,,,Liivküla küla; Kingissepa rajoon; Leningradi oblast,"malm, metall, puit, raudplekk",metall
614808,ERM B 78:2,http://opendata.muis.ee/media-list/614808,http://opendata.muis.ee/object/614808,triikraud,vadja,1974,,,,,"4757983, 4757980, 5749747",,Jüri Viikberg,,Kasutati 19. saj lõpp kuni 20. saj algus.,MT,,,,,,,Liivküla küla; Kingissepa rajoon; Leningradi oblast,malm,metall
614809,ERM B 78:3/ab,http://opendata.muis.ee/media-list/614809,http://opendata.muis.ee/object/614809,saapapealsed,,1974,,,,,,,,"Kogu 1974.a. kohapeal vastu võetud esemeid. Katalooginud tead. töötaja Heiki pärdi 1974.a. detsembris. Verif.: v.v.akt 1974:24/1-3, 6; 1974:28/4; 1974:44/5; 1974:59; 1974:86/7; k/r 114:171-173, 372, 502, 572; 115:75.",,,,,,,,,,,puit
614810,ERM B 78:4,http://opendata.muis.ee/media-list/614810,http://opendata.muis.ee/object/614810,kott,,1974,,,,,,,,"Kogu 1974.a. kohapeal vastu võetud esemeid. Katalooginud tead. töötaja Heiki pärdi 1974.a. detsembris. Verif.: v.v.akt 1974:24/1-3, 6; 1974:28/4; 1974:44/5; 1974:59; 1974:86/7; k/r 114:171-173, 372, 502, 572; 115:75.",,,,,,,,,,,tekstiil
614811,ERM B 78:5/ab,http://opendata.muis.ee/media-list/614811,http://opendata.muis.ee/object/614811,vildid,,1974,,,,,,,,"Kogu 1974.a. kohapeal vastu võetud esemeid. Katalooginud tead. töötaja Heiki pärdi 1974.a. detsembris. Verif.: v.v.akt 1974:24/1-3, 6; 1974:28/4; 1974:44/5; 1974:59; 1974:86/7; k/r 114:171-173, 372, 502, 572; 115:75.",,,,,,,,,,,tekstiil
614812,ERM B 78:6,http://opendata.muis.ee/media-list/614812,http://opendata.muis.ee/object/614812,peakate,,1974,,,,,,,,"Kogu 1974.a. kohapeal vastu võetud esemeid. Katalooginud tead. töötaja Heiki pärdi 1974.a. detsembris. Verif.: v.v.akt 1974:24/1-3, 6; 1974:28/4; 1974:44/5; 1974:59; 1974:86/7; k/r 114:171-173, 372, 502, 572; 115:75.",,,,,,,,,,,tekstiil
614813,ERM B 78:7,http://opendata.muis.ee/media-list/614813,http://opendata.muis.ee/object/614813,"portree, Ivan Kuratov",komi,1974,,,,,"4758004, 5747369, 4758001, 4757995",,Aleksei Peterson,,,Tagaküljel tindiga kirjutatud pühendus.,,,osaleja,,,,Sõktõvkar linn; Komi ANSV,"mänd, raam",puit
614814,ERM B 79:1/ab,http://opendata.muis.ee/media-list/614814,http://opendata.muis.ee/object/614814,kindad,handi,1974,,,,,"4758022, 2157595, 6012993, 1109830","Kindad ""noc"", valgest villasest lõngast, mille sisse kootud valgeid põdrakarvu. Muster mille nimi on põdrasarved on tehtud rohelise ja punasega. Teinud Taissa Sergejevna Tšutšelina, pensionär, rahvakunstimeister.",Kalju Konsin,mustri nimetus: põhjasarved,,,,,<valmistamine/tekkimine>,,,,Lenini tänav; Hantõ-Mansiisk linn; Berjozovo rajoon; Tjumeni oblast; Handi-Mansi ,"karvad, lõng, põdra, villane",tekstiil
614815,ERM B 79:2,http://opendata.muis.ee/media-list/614815,http://opendata.muis.ee/object/614815,"suvekuub, naiste",mansi,1974,,,,,"4758020, 1109832, 2159812","Naiste suvekuub, mustast villasest  toimsest riidest. Koosneb sirgest seljatükist, mille külgedel on kaks sirget küljetükki, need omakorda hõiavad hõlmasid. Varrukad on sirged kaenla alla kolmnurksed laienduslapid. Peal on madala kannaga pikkade ümarate nurkadega krae.Laius kukla taga 6 cm. Hõlmad suletavad vasakult paremale 5 nööbiga, mis hõlma siseküljel ja viie aasaga. Kaunistatud (aplikatsioonid) punasest puuvillasest riidest: krael, varrukasuudes, hõlmade äärtel, külgedel ja seljal. Mitmel pool on lappe peale õmmeldud samast riidest. Hästi säilinud.",Kalju Konsin,,,,,,valmistamine,,,,Sosva küla; Berjozovo rajoon; Tjumeni oblast; Handi-Mansi administratiivne üksus,"puuvillane, riie, toimne, villane kangas",tekstiil
614816,ERM B 79:3/ab,http://opendata.muis.ee/media-list/614816,http://opendata.muis.ee/object/614816,"jalanõud, naiste",mansi,1974,,,,,"2157371, 5687246, 4758020, 1104958","Naiste jalanõud, ""njara "", pöiaosa tahtud põdranahast, karv väljaspool, säär  (lühike) sinisest villasest nurktoimsest riidest. Äärised säärtel punasest puuvillariidest. Säärised on eest vaheliti pandud, ümmargused nurgad. Nahkpöia ülaääres on 3 aasa sääriseriidest, punaste servadega. Nesit läbi on aetud roosakas-punasest ja mustast villasest lõngast punutud nöör.",Kalju Konsin,,,,,,valmistamine,614815,originaal,,Sosva küla; Berjozovo rajoon; Tjumeni oblast; Handi-Mansi administratiivne üksus,"karusnahk, punane, punutud nöör, puuvillane, põhjapõder, sinine, nurktoimne, villane, villane kangas",nahk
614817,ERM B 79:4,http://opendata.muis.ee/media-list/614817,http://opendata.muis.ee/object/614817,nõu,mansi,1974,,,,,"5701319, 4758020, 2485068, 2485066",,Kalju Konsin,,,,,,valmistaja,,,,Sosva küla; Berjozovo rajoon; Tjumeni oblast; Handi-Mansi administratiivne üksus,"kask, toht",puit
614818,ERM B 89:8,http://opendata.muis.ee/media-list/614818,http://opendata.muis.ee/object/614818,kangaspuud,vepsa,1976,,,,,"4566770, 5737650, 4758249, 4566766",,Aleksei Peterson,,"""Niisuguseid kangastelgi kasutatakse ka tänapäeval põrandariiete tegemiseks. Muuks otstarbeks mitte, sest riie-kangad ostetakse poest. Peetakse väga vanaks, seetõttu ei tea millal tehti.""",,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"kask, kuusk",puit
614819,ERM B 89:9,http://opendata.muis.ee/media-list/614819,http://opendata.muis.ee/object/614819,märss,vepsa,1976,,,,,"4566814, 4566817, 4566818, 5747320, 4758249",,Aleksei Peterson,,"""Oli olnud karjase jaoks.  Kasutati karjase leivakotina. Igal hommikul anti karjasele järjepanu pereti kaasa võid, leiba, piima.""",,,,valmistamine,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"kandepael, toht, vill",puit
614820,ERM B 89:10,http://opendata.muis.ee/media-list/614820,http://opendata.muis.ee/object/614820,reha,vepsa,1976,,,,,"5747511, 4566851, 4758249, 4566844",,Aleksei Peterson,Kasutati heinatöödel.,,,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"kask, kuusk, vars",puit
614821,ERM B 89:11,http://opendata.muis.ee/media-list/614821,http://opendata.muis.ee/object/614821,vikat,vepsa,1976,,,,,"2345467, 4758249, 5701187, 2345465",,Aleksei Peterson,,"""Harilikult on vikati tera osa pikem. Praegune on väga lihtne. Vikati tera osteti, muu tehti ise.""",,,,heinategu | valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"kuusk, raud",puit
614822,ERM B 89:12,http://opendata.muis.ee/media-list/614822,http://opendata.muis.ee/object/614822,paat,vepsa,1976,,,,,"518031, 4758249, 2171161","Õõnestatud haavapuust. Paadil on 3 kaart, kahele äärmisele on kinnitatud istepingiks laud. Ühes paadi otsas raudkett. Paat on tugevasti lagunenud, kasutuskõlbmatu.",Aleksei Peterson,,,,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"haab, raud","puit, metall"
614823,ERM B 89:13,http://opendata.muis.ee/media-list/614823,http://opendata.muis.ee/object/614823,mõla,vepsa,1976,,,,,"4566860, 4758249, 539312, 5734876","Valmistatud rohmakalt, varrel ja labal väikesed praod.",Aleksei Peterson,Paadisõidul kasutati ainult üht kerget mõla.,,,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,kuusk,puit
614824,ERM B 89:14,http://opendata.muis.ee/media-list/614824,http://opendata.muis.ee/object/614824,harkader,vepsa,1976,,,,,"4758249, 4566864, 539335, 5747512","Osad on omavahel ühendatud tappide abil. Aisad on kuni nabapulgani neljakandilised, edasi ümmargused. Adra väädid on osalt pajuvitsast, osalt nöörist.",Aleksei Peterson,"""Ader on üldiselt korras, rindpakk liigub, pole tugevasti kinnitatud. Seda atra kasutati ainult alepõllu kündmiseks.""",Kasutati ainult alepõllul kündmiseks.,,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"aisad, kask, kuusk, nöör, paju, raud, rindpakk","puit, metall"
614825,ERM B 89:15,http://opendata.muis.ee/media-list/614825,http://opendata.muis.ee/object/614825,harkader,vepsa,1976,,,,,"5747513, 4758249, 4566864, 539335",,Aleksei Peterson,,"""See on harilik põlluader. Kasutati põllul kündmiseks. Tehtud spetsiaalselt muuseumi jaoks, sest praegu kasutatavatel on palju raudosi.""",,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"aisad, kask, kuusk, paju, raud, väädid","puit, metall"
614826,ERM B 89:16,http://opendata.muis.ee/media-list/614826,http://opendata.muis.ee/object/614826,kelk,vepsa,1976,,,,,"5745730, 4758249, 4566882, 4566896, 4566893",,Aleksei Peterson,,"""Selline väike regi oli igas peres. V. Kuzmini järgi kasutati antud rege rõivaste vedamiseks järve äärde ja tagasi pesupäeval. Kuid võidi ka muuks otstarbeks kasutada.""",,,,valmistaja,,,,Sidorovo küla; Sidorovo külanõukogu; Boksitogorski rajoon; Leningrad oblast,"jalused, kodarad, kask, kuusk, paju, pealne, väädid",puit
614841,ERM B 101:9,http://opendata.muis.ee/media-list/614841,http://opendata.muis.ee/object/614841,suga,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4508768, 4508770, 4758939, 5737639",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,valmistamine,,,,"Vääräoja küla, Vene NFSV, Leningradi obl., Kingissepa raj.","kuusk, lina, nöör, peeled",puit
614842,ERM B 101:10,http://opendata.muis.ee/media-list/614842,http://opendata.muis.ee/object/614842,suga,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4758939, 5745720, 4508768, 4508770",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,valmistamine,,,,Vääräoja küla; Kotlõ külanõukogu; Leningradi oblast,"kuusk, lina, nöör, piid, raam, saar",puit
614843,ERM B 101:11/ab,http://opendata.muis.ee/media-list/614843,http://opendata.muis.ee/object/614843,"poolsaapad, meeste",vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,4758940,,"Heiki Pärdi, Katrin Liiase, Priit Härmase","Kogu etnograafilsiis esemeid. Esemed on kogutud EM-i osakonnajuhataja Heiki Pärdi, teadur Katrin Liiase ja fotograaf Priit Härmase poolt Vene NFSV Leningradi obl. Kingissepa raj. 10.-20. VIII.1977.a. Kataloogis 1978.a. vanemteadur Tamara Habicht. Verif.: v.v.akt 1977:40; k/r 159.",,,,,,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.",,nahk
614844,ERM B 101:12,http://opendata.muis.ee/media-list/614844,http://opendata.muis.ee/object/614844,linahari,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4508783, 4758941, 5724517",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.","kuusk, mänd, padja aluslauad, raud",puit
614845,ERM B 101:13,http://opendata.muis.ee/media-list/614845,http://opendata.muis.ee/object/614845,hobuseleid,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4508785, 4758941, 5723832",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,"""Ostetud 1920ndail aastatel.""",,,,,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.","nahk, vask","nahk, metall"
614846,ERM B 101:14,http://opendata.muis.ee/media-list/614846,http://opendata.muis.ee/object/614846,luisutupp,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"5737640, 4508790, 4508792, 4758941",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,valmistaja,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.","nahk, toht",nahk
614847,ERM B 101:15,http://opendata.muis.ee/media-list/614847,http://opendata.muis.ee/object/614847,koonlalaud,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4758941, 5736227, 4508797, 4508799",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,valmistaja,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.",kuusk,puit
614848,ERM B 101:16,http://opendata.muis.ee/media-list/614848,http://opendata.muis.ee/object/614848,kohviveski,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"2125180, 5717451, 4758941",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,Ese oli kinkija isa oma ja tema arvates ostetud enne I maailmasõda.,,,,,,,,Kotlõ külanõukogu; Jamburgi maakond; Leningradi oblast,"metall, plekk, raud, vask","puit, metall"
614849,ERM B 101:17,http://opendata.muis.ee/media-list/614849,http://opendata.muis.ee/object/614849,toobripuu,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"5737641, 4758941, 4508812",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,,,,,,,,,Kotlõ külanõukogu; Jamburgi maakond; Leningradi oblast,"kett, kuusk, metall","puit, metall"
614850,ERM B 101:18,http://opendata.muis.ee/media-list/614850,http://opendata.muis.ee/object/614850,värviveski,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"5749933, 4758941, 4508842",,"Heiki Pärdi, Katrin Liiase, Priit Härmase","""Ostetud. Kasutatud kivistunud värvipulbri peenestamiseks.""""",,,,,,,,,Kotlõ külanõukogu; Jamburgi maakond; Leningradi oblast,"malm, raud",metall
614851,ERM B 101:19,http://opendata.muis.ee/media-list/614851,http://opendata.muis.ee/object/614851,võikirn,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4508853, 4508859, 5718464, 4508858, 4758941",,"Heiki Pärdi, Katrin Liiase, Priit Härmase",,"""Esemel puudub kaas ja mänd. Enne oli puuvitstega. Viimasel ajal seente soolamiseks tarvitatud.""",,,,valmistamine,,,,Kotlõ külanõukogu; Jamburgi maakond; Leningradi oblast,"kuusk, raud, vitsad","metall, puit"
614852,ERM B 101:20,http://opendata.muis.ee/media-list/614852,http://opendata.muis.ee/object/614852,põrandavaip,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,4758941,,"Heiki Pärdi, Katrin Liiase, Priit Härmase","Kogu etnograafilsiis esemeid. Esemed on kogutud EM-i osakonnajuhataja Heiki Pärdi, teadur Katrin Liiase ja fotograaf Priit Härmase poolt Vene NFSV Leningradi obl. Kingissepa raj. 10.-20. VIII.1977.a. Kataloogis 1978.a. vanemteadur Tamara Habicht. Verif.: v.v.akt 1977:40; k/r 159.",,,,,,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.",,tekstiil
614854,ERM B 101:21,http://opendata.muis.ee/media-list/614854,http://opendata.muis.ee/object/614854,põrandavaip,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4758941, 6085025, 6085027",,"Heiki Pärdi, Katrin Liias, Priit Härmas","Kogu etnograafilsiis esemeid. Esemed on kogutud EM-i osakonnajuhataja Heiki Pärdi, teadur Katrin Liiase ja fotograaf Priit Härmase poolt Vene NFSV Leningradi obl. Kingissepa raj. 10.-20. VIII.1977.a. Kataloogis 1978.a. vanemteadur Tamara Habicht. Verif.: v.v.akt 1977:40; k/r 159.",,,,,<valmistamine/tekkimine>,,,,"Vene NFSV, Leningradi oblast, Kingissepa rajoon",,tekstiil
614856,ERM B 101:22,http://opendata.muis.ee/media-list/614856,http://opendata.muis.ee/object/614856,pudelikorv,paju,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4509284, 4509278, 4509281, 4509282, 4758942, 4509277, 5726011",,"Heiki Pärdi, Katrin Liias, Priit Härmas","""Hiljem kasutatud seene- ja marjakorvina.""",,,,,valmistamine,,,,"Kalitila, Peski küla, Leningradi oblast",paju,puit
614857,ERM B 101:23,http://opendata.muis.ee/media-list/614857,http://opendata.muis.ee/object/614857,seinalinik,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"6085038, 4758943, 6085034",,"Heiki Pärdi, Katrin Liias, Priit Härmas","Kogu etnograafilsiis esemeid. Esemed on kogutud EM-i osakonnajuhataja Heiki Pärdi, teadur Katrin Liiase ja fotograaf Priit Härmase poolt Vene NFSV Leningradi obl. Kingissepa raj. 10.-20. VIII.1977.a. Kataloogis 1978.a. vanemteadur Tamara Habicht. Verif.: v.v.akt 1977:40; k/r 159.",,,,,<valmistamine/tekkimine>,,,,"Vene NFSV, Leningradi obl., Kingissepa raj.",,tekstiil
614858,ERM B 101:24,http://opendata.muis.ee/media-list/614858,http://opendata.muis.ee/object/614858,pühaserätt,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"6136075, 6085041",,"Heiki Pärdi, Katrin Liias, Priit Härmas",,,,,,<valmistamine/tekkimine>,,,,"Krakolje, Ust-Luga, Leningradi oblast",,tekstiil
614859,ERM B 101:25,http://opendata.muis.ee/media-list/614859,http://opendata.muis.ee/object/614859,linahari,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4758943, 4509325, 4509312, 5736228",,"Heiki Pärdi, Katrin Liias, Priit Härmas",,,,,,valmistaja,,,,"Peski küla, Leningradi oblast, Venemaa","kuusk, metall","puit, metall"
614860,ERM B 101:26,http://opendata.muis.ee/media-list/614860,http://opendata.muis.ee/object/614860,lambarauad,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"5745721, 4758943, 4509334, 4509336",,"Heiki Pärdi, Katrin Liias, Priit Härmas","""Ostetud.""","""Kuulunud kinkija emale, kinkija ise pole lambaid pidanud.""",,,,valmistamine,,,,"Peski küla, Leningradi oblast, Venemaa",raud,metall
614861,ERM B 101:27,http://opendata.muis.ee/media-list/614861,http://opendata.muis.ee/object/614861,nahapihid,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4509354, 5749934, 4758943, 4509351",,"Heiki Pärdi, Katrin Liias, Priit Härmas","""Naha venitamiseks.""",,,,,valmistaja,,,,"Peski küla, Leningradi oblast, Venemaa","mänd, raud","puit, metall"
614863,ERM B 101:28,http://opendata.muis.ee/media-list/614863,http://opendata.muis.ee/object/614863,paslik,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"6136081, 6136078",,"Heiki Pärdi, Katrin Liias, Priit Härmas",,,,,,<valmistamine/tekkimine>,,,,"Peski küla, Leningradi oblast, Venemaa",,tekstiil
614864,ERM B 101:29,http://opendata.muis.ee/media-list/614864,http://opendata.muis.ee/object/614864,samovar,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4758943, 4509377, 5748592, 4509365, 4509363",,"Heiki Pärdi, Katrin Liias, Priit Härmas","""Ostetud.""",,,,,valmistamine,,,,"Peski küla, Leningradi oblast, Venemaa","metall, puit","puit, metall"
614865,ERM B 101:30/ab,http://opendata.muis.ee/media-list/614865,http://opendata.muis.ee/object/614865,niied,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4509414, 4509416, 4758943, 5736229",,"Heiki Pärdi, Katrin Liias, Priit Härmas","""Kuulusid ema kangaspuude juurde.""",,,,,valmistaja,,,,"Peski küla, Leningradi oblast, Venemaa","kask, lina, niit",puit
614866,ERM B 101:31,http://opendata.muis.ee/media-list/614866,http://opendata.muis.ee/object/614866,pesutõlv,vadja,1977,1977-08-10 00:00:00,1977-08-20 00:00:00,,,"4509423, 5744298, 4509424, 4758943",,"Heiki Pärdi, Katrin Liias, Priit Härmas",,,,,,valmistaja,,,,"Peski küla, Leningradi oblast, Venemaa",kask,puit
