object_id,best_place,place_precision,country,region,region_est,region_eng,rajon,rajon_est,rajon_eng,village,lat,lon,has_coordinates,koht,modern_region_est,modern_region_eng,modern_rajon_est,modern_rajon_eng,normalization_status,normalization_note,normalization_source,map_precision,lookup_id
617032,18954,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,18954,,,False,Sidorovo külanõukogu; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0232,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0232
617033,18954,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,18954,,,False,Sidorovo külanõukogu; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0232,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0232
617034,18954,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,18954,,,False,Sidorovo külanõukogu; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0232,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0232
617035,18888,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,18888,,,False,Sidorovo k/n külad; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0845,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0845
617036,18824,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,18824,,,False,Sidorovo k/n külad; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0478,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0478
617037,Krasnõi Bor küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Krasnõi Bor küla,18935.0,,False,Krasnõi Bor küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0304,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0304
617038,Krasnõi Bor küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Krasnõi Bor küla,18935.0,,False,Krasnõi Bor küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0304,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0304
617039,Krasnõi Bor küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Krasnõi Bor küla,18935.0,,False,Krasnõi Bor küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0304,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0304
617040,Krasnõi Bor küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Krasnõi Bor küla,18935.0,,False,Krasnõi Bor küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0304,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0304
617041,Lahta küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Lahta küla,19067.0,,False,Lahta küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0347,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0347
617042,Lahta küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Lahta küla,19067.0,,False,Lahta küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0347,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0347
617043,Lahta küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Lahta küla,19067.0,,False,Lahta küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0347,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0347
617044,Lahta küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Lahta küla,19067.0,,False,Lahta küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0347,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0347
617045,Lahta küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Lahta küla,19067.0,,False,Lahta küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0347,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0347
617046,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617047,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617048,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617049,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617050,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617051,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617052,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617053,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617054,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617055,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617056,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617057,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617058,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617059,Novõi Vasjugoni asula,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Kargasoki rajoon,Kargasoki rajoon,Kargasoki rajoon,Novõi Vasjugoni asula,17291.0,,False,Novõi Vasjugoni asula; Kargasoki rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Kargasoki rajoon,Kargasoksky District,valmis,lookup:PL0125,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0125
617060,Letni Kievski küla,küla,Venemaa,Tomski oblast,Tomski oblast,Tomski oblast,Aleksandrovskoje rajoon,Aleksandrovskoje rajoon,Aleksandrovskoje rajoon,Letni Kievski küla,19168.0,,False,Letni Kievski küla; Novonikolski külanõukogu; Aleksandrovskoje rajoon; Tomski oblast; Venemaa,Tomski oblast,Tomsk Oblast,Aleksandrovskoje rajoon,Alexandrovsky District,valmis,lookup:PL1233,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1233
617061,Surguti rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,,,,False,Surguti rajoon; Tjumeni oblast; Venemaa,Tjumeni oblast,Tyumen Oblast,,,valmis,lookup:PL0432,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0432
617062,Surguti rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,,,,False,Surguti rajoon; Tjumeni oblast; Venemaa,Tjumeni oblast,Tyumen Oblast,,,valmis,lookup:PL0432,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0432
617063,Surguti rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,,,,False,Surguti rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL1200,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1200
617064,Kozerem Puheni küla,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,Kozerem Puheni küla,19188.0,,False,Kozerem Puheni küla; Surguti rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0502,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0502
617065,Kozerem Puheni küla,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,Kozerem Puheni küla,19188.0,,False,Kozerem Puheni küla; Surguti rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0502,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0502
617066,Kozerem Puheni küla,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,Kozerem Puheni küla,19188.0,,False,Kozerem Puheni küla; Surguti rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0502,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0502
617067,Kozerem Puheni küla,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,Kozerem Puheni küla,19188.0,,False,Kozerem Puheni küla; Surguti rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0502,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0502
617068,Surguti rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,,,,False,Surguti rajoon; Tjumeni oblast; Venemaa,Tjumeni oblast,Tyumen Oblast,,,valmis,lookup:PL0432,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0432
617069,Varjogan küla,küla,Venemaa,Handi-Mansi RR,Handi-Mansi RR,Handi-Mansi RR,Surguti rajoon,Surguti rajoon,Surguti rajoon,Varjogan küla,19216.0,,False,Varjogan küla; Surguti rajoon; Handi-Mansi RR; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0551,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0551
617070,Varjogan küla,küla,Venemaa,Handi-Mansi RR,Handi-Mansi RR,Handi-Mansi RR,Surguti rajoon,Surguti rajoon,Surguti rajoon,Varjogan küla,19216.0,,False,Varjogan küla; Surguti rajoon; Handi-Mansi RR; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0551,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0551
617071,Varjogan küla,küla,Venemaa,Handi-Mansi RR,Handi-Mansi RR,Handi-Mansi RR,Surguti rajoon,Surguti rajoon,Surguti rajoon,Varjogan küla,19216.0,,False,Varjogan küla; Surguti rajoon; Handi-Mansi RR; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0551,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0551
617072,Varjogan küla,küla,Venemaa,Handi-Mansi RR,Handi-Mansi RR,Handi-Mansi RR,Surguti rajoon,Surguti rajoon,Surguti rajoon,Varjogan küla,19216.0,,False,Varjogan küla; Surguti rajoon; Handi-Mansi RR; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0551,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0551
617073,Surguti rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Surguti rajoon,Surguti rajoon,Surguti rajoon,,,,False,Surguti rajoon; Tjumeni oblast; Venemaa,Tjumeni oblast,Tyumen Oblast,,,valmis,lookup:PL0432,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0432
617074,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0101,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0101
617075,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0101,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0101
617076,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0101,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0101
617077,Maigarv küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,Maigarv küla,19263.0,,False,Maigarv küla; Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL1070,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1070
617078,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0061,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0061
617079,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0061,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0061
617080,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0061,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0061
617081,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0101,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0101
617082,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0061,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0061
617083,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Boksitogorski rajoon,Boksitogorsky District,valmis,lookup:PL0245,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0245
617084,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Boksitogorski rajoon,Boksitogorski rajoon,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0061,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0061
