object_id,material,material_category
638294,vill,tekstiil
638294,värviline tikand,tekstiil
638295,lina,tekstiil
638295,must tikand,tekstiil
638295,riie,tekstiil
638295,vill,tekstiil
638295,villane,tekstiil
638295,värviline tikand,tekstiil
638296,lina,tekstiil
638296,riie,tekstiil
638296,vill,tekstiil
638296,värviline tikand,tekstiil
638297,labane kangas,tekstiil
638297,lina,tekstiil
638297,tikand,tekstiil
638297,vill,tekstiil
638298,lina,tekstiil
638298,vill,tekstiil
638299,labane riie,tekstiil
638299,lina,tekstiil
638299,tikand,tekstiil
638299,vill,tekstiil
638302,härg,
638302,nahk,nahk
638302,puit,puit
638302,,
638302,punn,puit
638302,sarv,luu
638303,metall,metall
638303,puit,puit
638305,puit,puit
638306,kask,puit
638307,kuusk,puit
638308,kask,puit
638310,jõhv,puit
638310,kadakas,puit
638310,kanep,puit
638310,nöör,puit
638311,mänd,puit
638312,mänd,puit
638313,toht,puit
638315,nahk,nahk
638315,toht,puit
638316,puit,puit
638317,jõhv,nahk
638317,kett,metall
638317,messing,metall
638317,puit,puit
638317,raud,metall
638318,kott,nahk
638318,nahk,nahk
638318,raud,metall
638319,toht,puit
638320,mänd,puit
638320,nahk,nahk
638321,metall,metall
638321,puit,puit
638322,puit,puit
638323,puit,puit
638324,puit,puit
638325,puit,puit
638326,puit,puit
638327,puit,puit
638328,toht,puit
638329,nahk,nahk
638329,pael,tekstiil
638329,toht,puit
638330,lõng,tekstiil
638330,villane,tekstiil
638331,lõng,tekstiil
638331,villane,tekstiil
638332,lõng,tekstiil
638332,villane,tekstiil
638333,labane kangas,tekstiil
638333,linane,tekstiil
638333,puuvillane,tekstiil
638333,valkjaspunane geomeetriline ornament,tekstiil
638336,labane kangas,tekstiil
638336,linane,tekstiil
638336,punane stiliseeritud loom-ja taimornanendiga tikand,tekstiil
638336,puuvillane,tekstiil
638341,labane kangas,tekstiil
638341,linane,tekstiil
638341,punane lõng,tekstiil
638890,labane kangas,tekstiil
638890,lina,tekstiil
638890,linane,tekstiil
638890,litrid,tekstiil
638890,tikand,tekstiil
638890,vask,tekstiil
638890,vill,tekstiil
638891,labane kangas,tekstiil
638891,lina,tekstiil
638891,linane,tekstiil
638891,litrid,tekstiil
638891,tikand,tekstiil
638891,vask,tekstiil
638891,vill,tekstiil
638892,labane kangas,tekstiil
638892,lina,tekstiil
638892,lõng,tekstiil
638892,vill,tekstiil
638893,labane kangas,tekstiil
638893,lina,tekstiil
638893,lõng,tekstiil
638893,villane,tekstiil
638894,labane kangas,tekstiil
638894,lina,tekstiil
638894,lõng,tekstiil
638894,villane,tekstiil
638895,kangas,tekstiil
638895,lina,tekstiil
638896,lina,tekstiil
638896,riie,tekstiil
638896,vill,tekstiil
638896,värviline tikand,tekstiil
638897,linane,tekstiil
638897,peen labane,tekstiil
638897,puuvillane,tekstiil
638897,tumepunane lõng,tekstiil
638898,brokaat (riidesort),tekstiil
638898,linane,tekstiil
638898,riie,tekstiil
638898,vooder,tekstiil
638899,kant,tekstiil
638899,pael,tekstiil
638899,puuvillane,tekstiil
638899,punane riie,tekstiil
638900,toht,puit
638901,vooder,tekstiil
638901,kollane,tekstiil
638901,kant,tekstiil
638901,pael,tekstiil
638901,punane riie,tekstiil
638901,puuvillane,tekstiil
638901,siid,tekstiil
638902,brokaat (riidesort),tekstiil
638902,katteriie,tekstiil
638902,labane vooder,tekstiil
638902,linane,tekstiil
638903,must,tekstiil
638903,pael,tekstiil
638903,tekstiil,tekstiil
638903,tumeroheline katteriie,tekstiil
638905,siid,tekstiil
638906,lõng,tekstiil
638906,puuvillane,tekstiil
638906,siid,tekstiil
638906,vooder,tekstiil
638908,punane vöökiri,tekstiil
638908,puuvillane,tekstiil
638908,valge,tekstiil
638908,villane,tekstiil
638909,puuvillane,tekstiil
638909,lõng,tekstiil
638909,valge riie,tekstiil
638910,must lõng,tekstiil
638910,puuvillane,tekstiil
638910,valge riie,tekstiil
638911,kask,puit
638911,metall,metall
638912,kask,puit
638912,nahk,nahk
638913,puit,puit
638914,kask,puit
638915,kask,puit
638915,mänd,puit
638915,vars,puit
638916,puit,puit
638917,metall,puit
638917,puit,puit
638918,puit,puit
638919,puit,puit
638920,puit,puit
638921,puit,puit
638922,puit,puit
638923,puit,puit
638924,puit,puit
638926,puit,puit
638927,kask,puit
638927,messing,metall
638927,pahk,puit
638929,kask,puit
638930,hein,puit
638930,looduslik materjal,puit
638931,puit,puit
638932,karusnahk,nahk
638932,lõng,nahk
638932,põhjapõder,nahk
638932,villane,nahk
638933,kanep,tekstiil
638933,luu,luu
638933,nahk,nahk
638933,nöör,tekstiil
638933,silmus,tekstiil
638933,tups,tekstiil
638934,juured,puit
638934,puit,puit
638935,nahk,
638935,puit,
638935,villane,
638937,haak,tekstiil
638937,hõbe,tekstiil
638937,kalev (riidesort),tekstiil
638937,krae,tekstiil
638937,metall,tekstiil
638937,nahk,tekstiil
638937,satiin,tekstiil
638937,sinine,tekstiil
638937,spiraaltraat,tekstiil
638937,vooder,tekstiil
638938,kalev (riidesort),tekstiil
638938,pael,tekstiil
638938,punane kalev,tekstiil
638938,satiin,tekstiil
638938,sinine,tekstiil
638938,vooder,tekstiil
638945,punane lõng,tekstiil
638945,vill,tekstiil
638946,kalev (riidesort),tekstiil
638946,lina,tekstiil
638946,lõng,tekstiil
638946,punane,tekstiil
638946,takk,tekstiil
638946,vooder,tekstiil
638946,villane,tekstiil
638947,lina,tekstiil
638947,pael,tekstiil
638947,roheline pael,tekstiil
638947,siid,tekstiil
638947,tumesinine,tekstiil
638947,vill,tekstiil
638948,lina,tekstiil
638948,puuvill,tekstiil
638948,vill,tekstiil
638949,kalev (riidesort),tekstiil
638949,lina,tekstiil
638950,lõng,tekstiil
638950,villane,tekstiil
638958,lina,tekstiil
638958,vill,tekstiil
638960,labane linane,tekstiil
638960,linane,tekstiil
638960,pael,tekstiil
638960,pael,tekstiil
638960,riie,tekstiil
638960,siid,tekstiil
638960,villane,tekstiil
638969,linane,tekstiil
638969,pael,tekstiil
638969,pael,tekstiil
638969,punane,tekstiil
638969,siid,tekstiil
638969,tumesinine,tekstiil
638972,lõng,tekstiil
638972,villane,tekstiil
639521,labane kangas,tekstiil
639521,lina,tekstiil
639521,tikand ja  kardlõng,tekstiil
639521,vill,tekstiil
639522,labane kangas,tekstiil
639522,lina,tekstiil
639522,tikand,tekstiil
639522,vill,tekstiil
639523,labane kangas,tekstiil
639523,lina,tekstiil
639523,vill,tekstiil
639523,värviline lõng,tekstiil
639524,labane kangas,tekstiil
639524,lina,tekstiil
639524,litrid,tekstiil
639524,vask,tekstiil
639524,vill,tekstiil
639524,värviline tikand,tekstiil
639525,labane kangas,tekstiil
639525,lina,tekstiil
639525,vill,tekstiil
639525,värviline lõng,tekstiil
639526,linane,tekstiil
639526,litrid,plastik
639526,lõng,tekstiil
639526,valge labane,tekstiil
639526,vask,metall
639526,villane,tekstiil
639527,nöör,tekstiil
639527,kanep,tekstiil
639527,nahk,nahk
639531,kalev (riidesort),tekstiil
639531,pael,tekstiil
639531,punane ja kollane,tekstiil
639531,sinine,tekstiil
639532,kalev (riidesort),tekstiil
639532,lakitud nokk,tekstiil
639532,lõng,tekstiil
639532,nahk,tekstiil
639532,sinine,tekstiil
639532,villane,tekstiil
639533,kalev (riidesort),tekstiil
639533,sinine riie,tekstiil
639534,helepunase põhjaga,tekstiil
639534,sissetrükitud kirjadega,tekstiil
639534,kalev (riidesort),tekstiil
639534,punane ja kollane,tekstiil
639534,puuvillane,tekstiil
639534,satiin,tekstiil
639534,vooder,tekstiil
639535,nahk,nahk
639535,punane,nahk
639535,kollane ja sinine,nahk
639535,villane,nahk
639539,messing,metall
639542,mänd,puit
639543,mänd,puit
639544,mänd,puit
639545,mänd,puit
639546,mänd,puit
639547,mänd,puit
639548,mänd,puit
639549,mänd,puit
639554,toht,puit
639555,pael,tekstiil
639555,puit,puit
639555,siid,tekstiil
639556,kalev (riidesort),tekstiil
639556,karusnahk,tekstiil
639556,punane,tekstiil
639556,põhjapõder,tekstiil
639557,kask,puit
639557,tamm,puit
639557,võti,puit
639558,haab,puit
639558,sulg,puit
639558,õmblus,puit
639558,sulg,puit
639559,haab,puit
639559,sulg,puit
639559,õmblus,puit
639559,sulg,puit
639560,kask,puit
639560,laast,puit
639561,juured,puit
639561,õmblus,puit
639561,kadakas,puit
639561,kask,puit
639561,mänd,puit
639561,puit,puit
639561,,puit
639561,sang,puit
639562,puit,puit
639563,puit,puit
639564,kanep,tekstiil
639564,kivim,kivim
639564,lina,tekstiil
639564,selis,
639564,toht,puit
639564,võrk,tekstiil
639565,juured,puit
639565,kuusk,puit
639566,lõng,tekstiil
639566,puuvillane,tekstiil
639567,lõng,tekstiil
639567,puuvillane,tekstiil
639570,messing,metall
639571,puit,puit
639571,raud,metall
639574,lina,tekstiil
639574,puuvill,tekstiil
639574,vill,tekstiil
639575,kask,puit
639575,toht,puit
639576,puit,puit
639576,raud,metall
639577,lina,tekstiil
639577,puuvill,tekstiil
639577,vill,tekstiil
639578,pael,tekstiil
639578,poepael,tekstiil
639578,puuvillane,tekstiil
639578,sakkpael,tekstiil
639578,siid,tekstiil
639578,villane,tekstiil
639583,klaas,klaas
639583,linane,tekstiil
639583,niit,tekstiil
639583,pärlid,luu
639584,klaas,klaas
639584,krepp,paber
639584,linane,tekstiil
639584,niit,tekstiil
639584,pael,tekstiil
639584,pärlid,luu
639584,ribad: roosa-oranž-helesinine-tumesinine,tekstiil
639584,riideriba,tekstiil
639584,siid,tekstiil
639584,villane,tekstiil
639586,brokaat (riidesort),tekstiil
639586,kask,tekstiil
639586,vooder,tekstiil
639586,pael,tekstiil
639586,puuvillane,tekstiil
639586,toht,tekstiil
639588,lõng,tekstiil
639588,lina,tekstiil
639588,riie,tekstiil
639588,vill,tekstiil
639589,brokaat (riidesort),tekstiil
639589,lina,tekstiil
639589,puuvill,tekstiil
639589,siid,tekstiil
639589,vill,tekstiil
639590,lina,tekstiil
639590,puuvill,tekstiil
639590,vask,metall
639590,vill,tekstiil
639591,lina,tekstiil
639591,litrid,plastik
639591,riie,tekstiil
639591,vask,metall
639591,vill,tekstiil
639591,värviline tikand,tekstiil
639593,labane riie,tekstiil
639593,lina,tekstiil
639593,villane,tekstiil
639593,värviline lõng,tekstiil
639595,lina,tekstiil
639595,riie,tekstiil
639595,vill,tekstiil
639595,värviline lõng,tekstiil
639596,puuvill,tekstiil
639596,riie,tekstiil
639597,lina,tekstiil
639597,riie,tekstiil
639597,vill,tekstiil
639598,hõbe-ja kuldkardpael,tekstiil
639598,lõng,tekstiil
639598,pael,tekstiil
639598,värviline tikand,tekstiil
639599,lina,tekstiil
639599,looduslik materjal,
639599,mineraal,kivim
639599,vill,tekstiil
639600,geomeetriline muster,tekstiil
639600,lina,tekstiil
639600,vill,tekstiil
639601,litrid,metall
639601,pael,tekstiil
639601,puuvill,tekstiil
639601,riie,tekstiil
639601,siid,tekstiil
639601,vask,metall
639602,kasetoht,puit
639602,kask,puit
639603,kudrused,metall
639603,lina,tekstiil
639603,metall,metall
639603,punane,
639603,roheline,
639603,vill,tekstiil
639605,lina,tekstiil
639605,riie,tekstiil
639605,samet,tekstiil
639605,vill,tekstiil
639608,lina,tekstiil
639609,lina,tekstiil
639609,vill,tekstiil
639610,linane,tekstiil
639610,villane,tekstiil
640142,labane kangas,tekstiil
640142,lina,tekstiil
640142,vill,tekstiil
640142,värviline lõng,tekstiil
640143,labane kangas,tekstiil
640143,lina,tekstiil
640143,looduslik materjal,tekstiil
640143,metall,metall
640143,vill,tekstiil
640143,värviline lõng,tekstiil
640144,labane kangas,tekstiil
640144,linane,tekstiil
640144,villane,tekstiil
640144,värviline tikand,tekstiil
640145,looduslik materjal,tekstiil
640145,lõng,tekstiil
640145,nööp,plastik
640145,seibid,metall
640145,vask,metall
640145,vill,tekstiil
640146,labane kangas,tekstiil
640146,linane,tekstiil
640146,villane,tekstiil
640147,helmed,klaas
640147,lina,tekstiil
640147,metall,metall
640147,mineraal,kivim
640147,vill,tekstiil
640147,värviline tikand,tekstiil
640148,helmed,klaas
640148,klaas,klaas
640148,labane kangas,tekstiil
640148,linane,tekstiil
640148,litrid,klaas
640148,narmad,tekstiil
640148,puuvillane,tekstiil
640148,vask,metall
640148,villane,tekstiil
640148,vooder,tekstiil
640150,kivim,kivim
640150,metall,metall
640150,vill,tekstiil
640151,litrid,klaas
640151,lõng,tekstiil
640151,nahk,nahk
640151,vask,metall
640151,villane,tekstiil
640152,linane,tekstiil
640152,lõng,tekstiil
640152,poeriie,tekstiil
640152,vill,tekstiil
640152,villane,tekstiil
640159,klaas,klaas
640159,vask,metall
640164,lõhmuse,tekstiil
640164,niin,tekstiil
640165,sarv,luu
640166,puit,puit
640167,toht,puit
640170,puit,puit
640171,,
640171,lõng,tekstiil
640171,mitmevärviline siid,tekstiil
640171,papp,paber
640171,siid,tekstiil
640171,sinine riie,tekstiil
640175,puit,puit
640176,puit,puit
640177,puit,puit
640178,puit,puit
640179,puit,puit
640180,puit,puit
640181,puit,puit
640182,puit,puit
640183,puit,puit
640184,puit,puit
640185,puit,puit
640186,toht,puit
640187,puit,puit
640188,puit,puit
640189,puit,puit
640190,puit,puit
640191,puit,puit
640192,puit,puit
640193,puit,puit
640194,puit,puit
640195,puit,puit
640196,puit,puit
640197,toht,puit
640198,toht,puit
640199,toht,puit
640200,toht,puit
640201,puit,puit
640202,puit,puit
640202,pulk,puit
640202,toht,puit
640203,toht,puit
640204,toht,puit
640205,toht,puit
640206,puit,puit
640207,puit,puit
640208,toht,puit
640209,toht,puit
640211,toht,puit
640212,sarv,luu
640213,puit,puit
640214,kask,puit
640214,toht,puit
640215,toht,puit
640216,koor,puit
640216,paju,puit
640222,kask,puit
640222,põikpuu,puit
640222,sarapuu,puit
640222,vars,puit
640224,kuusk,puit
640225,kask,puit
640225,raud,metall
640225,tera,metall
640225,vars,puit
640226,haab,puit
640227,kask,puit
640227,kuusk,puit
640227,piid,puit
640227,reha selg,puit
640227,tamm,puit
640227,vars,puit
640228,haab,puit
640229,niin,puit
640229,toht,puit
640229,vööpael,puit
640230,metall,metall
640231,kuusk,puit
640232,kanep,puit
640232,kuusk,puit
640232,laast,puit
640232,nöör,puit
640233,niin,puit
640233,pärn,puit
640234,puit,puit
640235,kask,puit
640240,kontsa all,
640240,kuusk,puit
640240,nahk,nahk
640244,kivim,kivim
640244,liiv,kivim
640244,toht,puit
640247,kask,puit
640248,kask,puit
640248,lina,tekstiil
640250,metall,metall
640250,tamm,puit
640251,raud,metall
640254,kolk,puit
640254,kuusk,puit
640254,nahk,puit
640254,pihlakas,puit
640254,rihm,puit
640254,vars,puit
640255,kask,puit
640257,lina,tekstiil
640257,värviline lõng,tekstiil
640257,peenekoeline ja takune riie,tekstiil
640257,puuvill,tekstiil
640257,riie,tekstiil
640257,vill,tekstiil
640258,linane,tekstiil
640258,riie,tekstiil
640259,linane,tekstiil
640259,lõng,tekstiil
640259,puuvillane,tekstiil
640259,riie,tekstiil
640840,tikand,tekstiil
640840,villane,tekstiil
640841,villane,tekstiil
640844,vill,tekstiil
640845,lina,tekstiil
640845,litrid,plastik
640845,sinine-valge triibuline vooder,tekstiil
640845,vask,metall
640845,vill,tekstiil
640845,värviline lõng,tekstiil
640845,värviline muster,tekstiil
640846,lina,tekstiil
640846,sinine,tekstiil
640847,labane riie,tekstiil
640847,lina,tekstiil
640847,litrid,tekstiil
640847,riie,tekstiil
640847,vask,tekstiil
640848,labane riie,tekstiil
640848,lina,tekstiil
640848,raha,metall
640848,tikand ja tupsud,tekstiil
640848,vask,metall
640848,vill,tekstiil
640849,lõng,tekstiil
640849,vill,tekstiil
640850,lõng,tekstiil
640850,villane,tekstiil
640851,kett,metall
640851,linane,tekstiil
640851,litrid ja kett,metall
640851,lõng,tekstiil
640851,poeriie,tekstiil
640851,riidesort,tekstiil
640851,vask,metall
640851,villane,tekstiil
640856,linane,tekstiil
640856,riie,tekstiil
640856,tikand,tekstiil
640856,villane,tekstiil
640856,vooder,tekstiil
640857,labane riie,tekstiil
640857,labane valge riie,tekstiil
640857,linane,tekstiil
640857,värviline tikand,tekstiil
640857,tikand,tekstiil
640857,villane,tekstiil
640858,lina,tekstiil
640858,puuvill,tekstiil
640858,riie,tekstiil
640860,brokaat (riidesort),tekstiil
640860,linane,tekstiil
640860,narmad ja tupsud,tekstiil
640860,riideriba,tekstiil
640860,vask,tekstiil
640860,villane,tekstiil
640862,helmed ja kudrused,klaas
640862,klaas,klaas
640862,linane,tekstiil
640862,pael,tekstiil
640863,helmed,klaas
640863,klaas,klaas
640863,plaat,metall
640863,traat ja kett,metall
640863,vask,metall
640865,linane,tekstiil
640865,lõng,tekstiil
640865,värviline,tekstiil
640865,riie,tekstiil
640865,villane,tekstiil
640867,kivim,kivim
640867,klaas,klaas
640867,lina,tekstiil
640868,lina,tekstiil
640868,villane,tekstiil
640869,helmed ja kudrused,klaas
640869,klaas,klaas
640869,lõng,tekstiil
640869,villane,tekstiil
640873,labane riie,tekstiil
640873,linane,tekstiil
640873,litrid,tekstiil
640873,lõng,tekstiil
640873,pael,tekstiil
640873,punane riie,tekstiil
640873,siid,tekstiil
640873,vask,tekstiil
640873,villane,tekstiil
640874,labane riie,tekstiil
640874,lina,tekstiil
640874,linane,tekstiil
640874,pael ja tikand,tekstiil
640874,riie,tekstiil
640874,vill,tekstiil
640875,labane riie,tekstiil
640875,linane,tekstiil
640875,pael,tekstiil
640875,puuvillane,tekstiil
640875,siid,tekstiil
640875,tikand,tekstiil
640875,villane,tekstiil
640876,labane riie,tekstiil
640876,linane,tekstiil
640876,villane,tekstiil
640876,värviline tikand,tekstiil
640877,helmed,klaas
640877,klaas,klaas
640877,loomne materjal,nahk
640877,metall,metall
640877,naak,
640877,varras,
640877,narmad,tekstiil
640877,teokarbid,luu
640877,villane,tekstiil
640881,kett,metall
640881,labane riie,tekstiil
640881,linane,tekstiil
640881,vask,metall
640882,puit,puit
640883,puit,puit
640884,puit,puit
640885,metall,metall
640885,puit,puit
640886,lina,tekstiil
640886,puit,puit
640887,puit,puit
640888,puit,puit
640889,puit,puit
640890,puit,puit
640894,puit,puit
640894,raud,metall
640895,nahk,nahk
640895,puit,puit
640895,rihm,nahk
640896,puit,puit
640897,puit,puit
640898,nahk,nahk
640898,puit,puit
640899,puit,puit
640900,puit,puit
640901,puit,puit
640902,puit,puit
640903,puit,puit
640904,pronks,metall
640905,puit,puit
640906,puit,puit
640907,puit,puit
640908,puit,puit
640909,puit,puit
640910,puit,puit
640911,puit,puit
640912,puit,puit
640913,nahk,puit
640914,puit,puit
640914,raud,metall
640915,toht,puit
640916,puit,puit
640917,puit,puit
640918,puit,puit
640918,raud,metall
640919,raud,puit
640920,puit,puit
640920,raud,metall
640921,raud,puit
640922,puit,puit
640923,raud,metall
640923,toht,puit
640924,metall,puit
640924,nahk,puit
640924,puit,puit
640925,toht,puit
640926,linane,tekstiil
640926,lõng,tekstiil
640926,puuvillane,tekstiil
640926,riie,tekstiil
640927,lina,tekstiil
640927,riie,tekstiil
640928,linane,tekstiil
640928,puuvillane,tekstiil
640928,riie,tekstiil
640928,värviline lõng,tekstiil
640931,kask,puit
640932,linane,tekstiil
640932,lõng,tekstiil
640932,villane,tekstiil
640932,villane,tekstiil
640932,vooder,tekstiil
640934,linane,tekstiil
640934,riie,tekstiil
640935,klaas,klaas
640935,kudrused,tekstiil
640935,linane,tekstiil
640935,riideriba,tekstiil
640936,linane,tekstiil
640936,lõng,tekstiil
640936,riie,tekstiil
640936,villane,tekstiil
640937,kask,puit
640938,kask,puit
640939,kuusk,puit
640940,kadakas,puit
640940,toht,puit
640941,kask,puit
640942,raud,metall
640943,raud,metall
640944,puit,puit
640945,laast,puit
640945,puit,puit
640945,sulg,puit
640945,hanesulg,puit
640946,lina,puit
640946,pilliroog,puit
640953,,tekstiil
640953,kude,tekstiil
640953,lõim,tekstiil
640953,must lõng,tekstiil
640953,papp,tekstiil
640953,puuvillane,tekstiil
640953,siid,tekstiil
640953,sinine,tekstiil
640953,roosa,tekstiil
640953,punane,tekstiil
640953,,tekstiil
640956,lõng,tekstiil
640956,vill,tekstiil
640957,labane kangas,tekstiil
640957,linane,tekstiil
640957,lõng,tekstiil
640957,pael,tekstiil
640957,siid,tekstiil
640957,villane,tekstiil
640958,brokaat (riidesort),tekstiil
640958,kangas,tekstiil
640958,linane,tekstiil
640958,lõng,tekstiil
640958,pael,tekstiil
640958,villane,tekstiil
